e_form,vpa,gap pbe,a,c,beta,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData minimum Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData range Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData range NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData range NpValence,MagpieData mode NpValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData minimum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData mean NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData avg_dev SpaceGroupNumber
-2.069,12.309,1.077,5.03,5.754,109.0,68.7,-1.211,8.0,41.0,33.0,18.8,12.96,8.0,87.0,40.0,74.4,15.12,87.0,15.9994,40.890116,29.8688592,15.9994,54.8,2695.2,854.434,54.8,5.0,11.0,12.8,3.84,2.0,3.0,1.2,2.0,66.0,39.36,66.0,1.6,1.84,0.8112,3.44,1.0,1.0,0.48,2.0,0.0,4.0,4.0,10.0,10.0,2.8,0.0,0.0,0.0,0.0,5.0,6.0,6.8,0.0,1.0,0.4,0.0,0.0,2.0,2.0,2.0,0.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,1.0,1.68,11.313,2.7468,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.2
-2.069,12.606,0.0,3.98,3.98,90.0,90.0,-3.636,8.0,23.0,15.0,13.6,6.72,8.0,87.0,76.0,63.6,28.08,87.0,15.9994,28.7791224,15.33566688,15.9994,54.8,2128.2,832.28,54.8,3.0,13.0,11.2,5.76,2.0,2.8,0.96,2.0,66.0,45.84,66.0,1.36,2.08,0.9336,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,3.0,3.0,0.8,0.0,0.0,0.0,0.0,3.0,3.0,5.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,9.0,3.2,3.84,0.0,0.0,0.0,0.0,2.0,2.88,12.512,4.0884,9.105,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.27e-06,2.03e-06,0.0,95.76
-2.068,16.244,2.044,6.417,7.271,90.0,90.0,-2.825,8.0,91.0,83.0,38.8,36.96,8.0,87.0,69.0,69.0,21.6,87.0,15.9994,95.2001258,95.04087096,15.9994,54.8,1790.2,669.346,54.8,3.0,13.0,12.4,4.32,2.0,3.8,2.16,2.0,66.0,48.96,66.0,1.5,1.94,0.6816,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,10.0,10.0,2.2,0.0,14.0,14.0,3.2,5.0,20.0,9.6,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,12.0,0.0,1.0,6.16,13.839,5.6808,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6
-2.068,12.337,0.0,3.951,3.951,90.0,90.0,0.59,8.0,74.0,66.0,33.8,30.96,8.0,87.0,46.0,70.6,19.68,87.0,15.9994,81.361,78.43392,15.9994,54.8,3640.2,1159.08,54.8,3.0,13.0,11.4,5.52,2.0,3.6,1.92,2.0,66.0,52.08,66.0,1.27,2.17,0.78,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,14.0,14.0,5.6,6.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,9.0,3.0,3.6,0.0,0.0,0.0,0.0,2.0,2.64,14.446,6.4092,9.105,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.000719072,0.0,95.76
-2.067,19.406,0.0,6.49,9.193,90.0,90.0,-0.73,8.0,57.0,49.0,23.6,18.72,8.0,87.0,83.0,55.6,37.68,87.0,15.9994,54.474294,46.1698728,15.9994,54.8,1138.2,333.972,54.8,1.0,15.0,10.4,6.72,2.0,3.4,1.68,2.0,66.0,70.8,66.0,0.82,2.62,1.1904,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,5.0,4.4,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,1.0,2.32,30.987,26.2584,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-2.066,20.151,0.0,6.582,6.582,60.0,60.0,-0.757,8.0,57.0,49.0,27.2,23.04,8.0,87.0,82.0,55.8,37.44,87.0,15.9994,63.96182438,57.55490926,15.9994,54.8,1138.2,331.798,54.8,1.0,15.0,10.4,6.72,2.0,3.6,1.92,2.0,66.0,76.56,66.0,0.79,2.65,1.1976,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,5.0,4.4,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,1.0,2.32,35.9955,32.2686,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-2.066,15.639,0.0,4.276,4.276,90.0,90.0,-6.272,8.0,92.0,84.0,35.8,33.36,8.0,87.0,67.0,61.2,30.96,87.0,15.9994,87.598222,85.9185864,15.9994,54.8,1353.2,533.48,54.8,3.0,13.0,10.8,6.24,2.0,3.8,2.16,2.0,66.0,62.88,66.0,1.185,2.255,1.0356,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,1.0,0.2,0.0,7.0,7.0,2.0,6.0,3.0,6.6,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,11.0,0.0,2.0,5.52,16.76,9.186,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.36
-2.066,12.38,0.0,3.956,3.956,90.0,90.0,1.542,8.0,93.0,85.0,32.2,29.04,8.0,87.0,65.0,67.8,23.04,87.0,15.9994,77.21364,73.457088,15.9994,54.8,2552.2,737.68,54.8,3.0,13.0,11.8,5.04,2.0,3.6,1.92,2.0,66.0,48.96,66.0,1.36,2.08,0.7968,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,7.0,7.0,1.6,0.0,4.0,4.0,0.8,6.0,2.0,6.6,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,9.0,2.4,2.88,0.0,0.0,10.0,0.0,2.0,5.28,11.85575,3.3009,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.68
-2.065,13.593,1.289,4.081,4.081,90.0,90.0,2.513,8.0,69.0,61.0,28.4,24.48,8.0,87.0,50.0,74.6,15.04,87.0,15.9994,66.350082,60.4208184,15.9994,54.8,1763.2,482.43,54.8,3.0,13.0,12.8,3.92,2.0,3.4,1.68,2.0,66.0,48.0,66.0,1.25,2.19,0.924,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,13.0,13.0,2.6,6.0,9.0,9.2,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.04,16.271,8.5992,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.16
-2.065,18.346,0.0,6.372,9.005,90.0,90.0,-0.83,8.0,57.0,49.0,20.0,14.8,8.0,87.0,84.0,55.4,37.92,87.0,15.9994,45.200394,37.4820304,15.9994,54.8,1138.2,338.786,54.8,1.0,15.0,10.4,6.72,2.0,3.2,1.44,2.0,66.0,66.72,66.0,0.82,2.62,1.1904,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,5.0,4.4,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,1.0,2.32,27.46383333,22.0306,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-2.064,18.388,0.0,4.513,4.513,90.0,90.0,-2.511,8.0,90.0,82.0,28.8,24.96,8.0,87.0,71.0,69.2,21.36,87.0,15.9994,69.083252,65.1819232,15.9994,54.8,1968.2,576.016,54.8,3.0,13.0,12.6,4.08,2.0,3.4,1.68,2.0,66.0,47.04,66.0,1.3,2.14,0.9432,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.4,0.0,0.0,0.0,0.0,4.0,8.0,6.8,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,2.08,14.729,7.0564,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8
-2.064,9.313,0.0,3.598,3.598,90.0,90.0,-1.574,3.0,69.0,66.0,19.2,19.92,8.0,87.0,86.0,59.8,32.64,87.0,6.941,44.774682,49.6638112,15.9994,54.8,1763.2,487.218,54.8,1.0,15.0,10.4,6.72,2.0,2.8,1.28,2.0,66.0,44.64,66.0,0.98,2.46,1.116,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,13.0,13.0,2.6,1.0,14.0,6.8,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.48,14.73766667,6.7592,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-2.063,13.672,1.73,5.835,7.516,90.0,90.0,-1.774,8.0,91.0,83.0,32.4,29.28,8.0,87.0,69.0,68.8,21.84,87.0,15.9994,77.380452,73.6572624,15.9994,54.8,1790.2,648.866,54.8,3.0,13.0,12.4,4.32,2.0,3.6,1.92,2.0,66.0,51.12,66.0,1.5,1.94,0.828,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,10.0,10.0,2.2,0.0,2.0,2.0,0.4,5.0,6.0,6.8,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,12.0,0.0,1.0,6.16,13.765,5.592,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6
-2.063,17.974,0.0,4.479,4.479,90.0,90.0,-0.696,8.0,90.0,82.0,32.2,29.04,8.0,87.0,71.0,68.4,22.32,87.0,15.9994,77.580892,73.8977904,15.9994,54.8,1968.2,684.466,54.8,3.0,13.0,12.4,4.32,2.0,3.6,1.92,2.0,66.0,52.56,66.0,1.3,2.14,0.876,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,10.0,10.0,2.4,0.0,0.0,0.0,0.0,4.0,7.0,6.6,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,1.0,2.0,15.203,7.3176,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.24
-2.063,17.879,0.0,5.904,10.216,90.0,90.0,-4.019,8.0,67.0,59.0,22.0,18.0,8.0,87.0,84.0,59.4,33.12,87.0,15.9994,50.405364,45.8099824,15.9994,54.8,1692.2,449.586,54.8,1.0,15.0,10.4,6.72,2.0,3.2,1.44,2.0,66.0,63.12,66.0,0.82,2.62,1.1592,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,11.0,2.2,1.0,12.0,6.4,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.4,26.231,20.5512,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-2.062,13.329,0.373,6.017,6.017,54.2,54.2,-3.666,8.0,66.0,58.0,23.8,18.96,8.0,87.0,56.0,71.2,18.96,87.0,15.9994,54.80884,46.571328,15.9994,54.8,1630.2,641.434,54.8,3.0,13.0,12.4,4.32,2.0,3.2,1.44,2.0,66.0,46.08,66.0,1.22,2.22,0.9024,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,10.0,10.0,2.0,6.0,6.0,8.2,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.72,13.925,6.926,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8
-2.062,17.294,0.0,4.422,4.422,90.0,90.0,2.216,8.0,91.0,83.0,35.2,32.64,8.0,87.0,69.0,60.0,32.4,87.0,15.9994,84.806812,82.5688944,15.9994,54.8,1790.2,676.48,54.8,3.0,13.0,10.8,6.24,2.0,3.8,2.16,2.0,66.0,64.08,66.0,1.155,2.285,1.014,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,1.0,0.2,0.0,5.0,5.0,1.4,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,12.0,0.0,2.0,6.24,17.2675,9.795,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.16
-2.062,13.873,0.0,4.109,4.109,90.0,90.0,2.372,8.0,64.0,56.0,27.6,23.52,8.0,87.0,60.0,73.6,18.64,87.0,15.9994,64.79164,58.550688,15.9994,54.8,1531.2,451.096,54.8,3.0,13.0,13.0,4.0,2.0,3.4,1.68,2.0,66.0,48.72,66.0,1.2,2.24,0.8928,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.2,0.0,7.0,7.0,1.4,6.0,8.0,8.4,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,7.0,0.0,2.0,4.32,18.53,11.31,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.64
-2.061,13.081,0.0,4.029,4.029,90.0,90.0,1.586,8.0,91.0,83.0,37.6,35.52,8.0,87.0,69.0,65.4,25.92,87.0,15.9994,91.996388,91.1963856,15.9994,54.8,3235.2,1059.88,54.8,3.0,13.0,11.2,5.76,2.0,3.8,2.16,2.0,66.0,57.12,66.0,1.5,1.94,0.9312,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,3.0,3.0,0.8,0.0,14.0,14.0,3.2,5.0,14.0,8.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,9.0,3.2,3.84,0.0,0.0,12.0,0.0,2.0,5.76,14.123,6.0216,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.56
-2.061,12.642,0.0,3.983,3.983,90.0,90.0,1.618,8.0,75.0,67.0,31.6,28.32,8.0,87.0,70.0,66.4,24.72,87.0,15.9994,75.02257,70.827804,15.9994,54.8,3404.2,965.48,54.8,3.0,13.0,11.6,5.28,2.0,3.6,1.92,2.0,66.0,53.28,66.0,1.13,2.31,0.924,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,5.0,5.0,1.0,0.0,14.0,14.0,3.4,5.0,16.0,8.8,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,1.0,1.6,0.0,0.0,11.0,0.0,2.0,2.88,15.529,8.0584,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.36
-2.061,20.243,0.0,4.66,4.66,90.0,90.0,0.939,8.0,89.0,81.0,35.6,33.12,8.0,87.0,73.0,60.8,31.44,87.0,15.9994,86.78471,84.942372,15.9994,54.8,1574.2,623.28,54.8,3.0,13.0,10.8,6.24,2.0,3.8,2.16,2.0,66.0,66.48,66.0,1.1,2.34,1.0968,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,1.0,0.2,0.0,9.0,9.0,1.8,3.0,8.0,6.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,5.0,0.0,2.0,2.4,20.71283333,13.9294,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8
-2.058,9.55,0.0,3.628,3.628,90.0,90.0,2.891,8.0,40.0,32.0,15.6,9.76,8.0,87.0,43.0,76.6,13.04,87.0,15.9994,33.46154,23.104984,15.9994,54.8,2073.2,795.88,54.8,4.0,12.0,13.2,3.68,2.0,2.8,0.96,2.0,66.0,36.96,66.0,1.33,2.11,0.876,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.4,0.0,0.0,0.0,0.0,4.0,2.0,5.2,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,2.0,1.92,14.19,6.102,9.105,0.0,0.773,0.1546,0.0,0.0,0.0,0.0,0.0,0.0,95.28
-2.058,19.179,0.0,4.577,4.577,90.0,90.0,-0.358,8.0,89.0,81.0,30.0,26.4,8.0,87.0,83.0,55.8,37.44,87.0,15.9994,72.0932,67.31256,15.9994,54.8,1268.2,359.972,54.8,1.0,15.0,10.4,6.72,2.0,3.6,1.92,2.0,66.0,72.72,66.0,0.82,2.62,1.1904,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,5.0,4.4,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,1.0,2.32,32.51,28.086,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.2
-2.058,18.497,0.0,6.385,6.385,60.2,60.2,-0.448,8.0,89.0,81.0,26.4,25.04,8.0,87.0,84.0,55.6,37.68,87.0,15.9994,62.8193,65.67228,15.9994,54.8,1268.2,364.786,54.8,1.0,15.0,10.4,6.72,2.0,3.4,1.68,2.0,66.0,68.64,66.0,0.82,2.62,1.1904,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,5.0,4.4,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,1.0,2.32,28.98683333,23.8582,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.2
-2.057,11.012,0.0,3.804,3.804,90.0,90.0,1.959,8.0,72.0,64.0,23.8,19.28,8.0,87.0,42.0,70.4,19.92,87.0,15.9994,55.48594,49.201624,15.9994,54.8,2451.2,970.68,54.8,4.0,12.0,11.4,5.52,2.0,3.2,1.44,2.0,66.0,47.04,66.0,1.3,2.14,0.948,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,3.0,3.0,1.0,0.0,14.0,14.0,2.8,5.0,13.0,8.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,8.0,3.0,3.6,0.0,0.0,0.0,0.0,2.0,2.64,12.505,4.08,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-2.057,12.11,0.0,3.927,3.927,90.0,90.0,1.029,8.0,67.0,59.0,26.8,22.56,8.0,87.0,54.0,69.4,21.12,87.0,15.9994,62.185704,55.4235648,15.9994,54.8,2375.2,868.28,54.8,3.0,13.0,11.6,5.28,2.0,3.4,1.68,2.0,66.0,49.68,66.0,1.23,2.21,0.9,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,5.0,5.0,1.0,0.0,11.0,11.0,2.2,6.0,7.0,7.6,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,1.0,1.6,0.0,0.0,3.0,0.0,2.0,0.96,14.46666667,6.506666667,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.36
-2.056,9.258,0.0,4.76,7.706,90.0,90.0,-5.319,3.0,42.0,39.0,13.8,11.28,8.0,87.0,86.0,62.4,29.52,87.0,6.941,30.17984,26.312064,15.9994,54.8,2841.2,702.818,54.8,1.0,15.0,11.0,6.0,2.0,2.6,0.96,2.0,66.0,36.0,66.0,0.98,2.46,0.8976,3.44,1.0,1.0,0.48,2.0,0.0,4.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,0.4,0.0,0.0,2.0,2.0,2.0,0.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,1.0,1.36,11.91966667,3.3776,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.16
-2.055,18.959,0.0,5.815,11.132,90.0,90.0,-9.129,8.0,69.0,61.0,26.0,21.6,8.0,87.0,83.0,60.4,31.92,87.0,15.9994,60.480042,53.3767704,15.9994,54.8,1763.2,458.972,54.8,1.0,15.0,10.4,6.72,2.0,3.4,1.68,2.0,66.0,66.72,66.0,0.82,2.62,1.1544,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,13.0,13.0,2.6,1.0,14.0,6.8,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.48,29.5635,24.5502,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-2.055,13.12,0.0,4.033,4.033,90.0,90.0,2.687,8.0,60.0,52.0,23.4,18.48,8.0,87.0,68.0,72.8,21.52,87.0,15.9994,53.43236,44.919552,15.9994,54.8,1239.2,509.68,54.8,3.0,13.0,13.2,4.08,2.0,3.2,1.44,2.0,66.0,45.12,66.0,1.14,2.3,0.8544,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,4.0,4.0,0.8,6.0,9.0,7.8,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,2.48,16.86,9.306,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.64
-2.055,10.763,0.0,3.775,3.775,90.0,90.0,-0.648,8.0,71.0,63.0,25.0,20.4,8.0,87.0,46.0,74.2,15.36,87.0,15.9994,57.669,50.00352,15.9994,54.8,1881.2,558.616,54.8,3.0,13.0,12.6,4.08,2.0,3.2,1.44,2.0,66.0,42.48,66.0,1.27,2.17,0.9504,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.2,0.0,14.0,14.0,2.8,6.0,11.0,9.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,2.4,14.028,5.9348,9.105,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.000719072,0.0,87.36
-2.055,19.906,0.0,4.634,4.634,90.0,90.0,-0.399,8.0,89.0,81.0,33.6,30.72,8.0,87.0,82.0,56.0,37.2,87.0,15.9994,81.58073038,78.69759646,15.9994,54.8,1268.2,357.798,54.8,1.0,15.0,10.4,6.72,2.0,3.8,2.16,2.0,66.0,78.48,66.0,0.79,2.65,1.1976,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,5.0,4.4,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,1.0,2.32,37.5185,34.0962,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.2
-2.053,14.423,0.0,5.539,9.003,90.0,90.0,-7.139,8.0,81.0,73.0,25.4,22.24,8.0,87.0,44.0,76.0,13.2,87.0,15.9994,60.0497,57.73344,15.9994,54.8,1886.2,536.48,54.8,4.0,12.0,13.0,3.6,2.0,3.2,1.44,2.0,66.0,41.52,66.0,1.54,1.9,0.8928,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.4,0.0,14.0,14.0,2.8,4.0,23.0,9.8,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,2.0,2.16,14.183,6.0936,9.105,0.0,0.0,0.0,0.0,2.25e-05,2.25e-05,4.51e-06,7.21e-06,0.0,87.36
-2.053,16.778,0.0,4.378,4.378,90.0,90.0,2.16,8.0,94.0,86.0,40.2,38.64,8.0,87.0,63.0,74.2,20.08,87.0,15.9994,100.19572,101.035584,15.9994,54.8,858.2,324.36,54.8,3.0,13.0,13.2,4.08,2.0,3.8,2.16,2.0,66.0,48.72,66.0,1.28,2.16,0.8592,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,14.0,14.0,4.0,6.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,1.84,15.669,7.8768,9.105,0.0,0.0,0.0,0.0,0.318003638,0.318003638,0.063600728,0.101761164,0.0,0.32
-2.052,12.684,0.0,3.988,3.988,90.0,90.0,0.403,8.0,90.0,82.0,31.8,28.56,8.0,87.0,71.0,67.2,23.76,87.0,15.9994,76.588352,72.7067424,15.9994,54.8,2182.2,884.88,54.8,3.0,13.0,12.0,4.8,2.0,3.6,1.92,2.0,66.0,51.84,66.0,1.3,2.14,0.792,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,6.2,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,8.0,2.0,2.4,0.0,0.0,0.0,0.0,2.0,1.84,14.665,7.082,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.24
