e_form,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData minimum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,maximum oxidation state,range oxidation state,std_dev oxidation state
-2.935,0.0,11.923,3.829,5.512,5.536,7.815,90.0,90.0,90.0,4.934,8.0,57.0,8.0,13.0,87.0,74.0,69.6,22.64,87.0,15.9994,138.90547,122.90607,51.325334,42.3911208,15.9994,54.8,1193.0,1138.2,332.062,54.8,3.0,3.92,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,207.0,141.0,105.4,66.0,1.1,3.44,2.34,0.9528,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.6,4.0,0.0,10.0,10.0,3.12,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,6.8,2.48,0.0,0.0,0.0,0.0,0.0,5.0,2.2,1.12,9.0,9.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,2.4,36.8975,27.7925,16.614,9.0108,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,58.8,56.16,12.0,3.0,5.0,3.273268354
-2.934,0.0,15.705,0.0,4.282,4.282,4.282,90.0,90.0,90.0,3.257,8.0,90.0,8.0,16.0,87.0,71.0,61.6,30.48,87.0,15.9994,232.03806,216.03866,88.507252,87.0094224,15.9994,54.8,2023.0,1968.2,774.48,54.8,3.0,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,206.0,140.0,119.2,66.0,1.22,3.44,2.22,1.0464,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,2.0,2.0,0.64,0.0,10.0,10.0,3.2,0.0,4.0,12.0,8.0,6.8,2.08,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,8.0,8.0,2.56,0.0,4.0,4.0,0.8,1.28,0.0,2.0,8.0,3.6,1.92,32.37,23.265,18.185,10.896,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,0.0,0.0,0.0
-2.933,0.047,18.964,0.0,4.56,4.56,4.56,90.0,90.0,90.0,3.009,8.0,90.0,8.0,16.0,87.0,71.0,59.2,33.36,87.0,15.9994,232.03806,216.03866,84.855652,82.6275024,15.9994,54.8,2023.0,1968.2,696.28,54.8,3.0,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,206.0,140.0,121.0,66.0,1.14,3.44,2.3,1.0656,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,2.0,2.0,0.64,0.0,4.0,4.0,1.28,0.0,4.0,6.0,2.0,5.6,0.64,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,8.0,8.0,2.56,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,4.8,3.36,34.81,25.705,18.899,11.7528,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,4.0,6.0,3.380617019
-2.932,0.0,11.773,2.851,5.466,5.534,7.784,90.0,90.0,90.0,6.194,8.0,73.0,8.0,2.0,87.0,85.0,62.2,29.76,87.0,15.9994,180.94788,164.94848,50.38716986,52.22428406,15.9994,54.8,3290.0,3235.2,765.054,54.8,1.0,6.24,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,170.0,104.0,106.8,66.0,0.93,3.44,2.51,1.068,3.44,1.0,2.0,1.0,1.8,2.0,0.0,4.0,4.0,2.4,4.0,0.0,3.0,3.0,0.96,0.0,14.0,14.0,4.48,0.0,1.0,19.0,18.0,7.6,4.56,0.0,1.0,1.0,0.2,0.0,2.0,1.2,0.96,7.0,7.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.8,1.68,29.24333333,20.13833333,14.93566667,6.9968,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,5.0,7.0,3.683941988
-2.932,0.8,12.188,0.0,5.509,5.663,7.814,90.0,90.0,90.0,3.921,8.0,57.0,8.0,13.0,87.0,74.0,65.2,26.16,87.0,15.9994,138.90547,122.90607,48.368343,38.8427316,15.9994,54.8,1519.0,1464.2,575.28,54.8,3.0,5.28,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,207.0,141.0,108.8,66.0,1.1,3.44,2.34,1.0152,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,5.0,5.0,1.52,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.6,1.04,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,2.4,36.8975,27.7925,14.94001724,8.782993103,9.105,0.0,0.0,0.0,0.0,0.0,0.000310121,0.000310121,6.2e-05,9.92e-05,0.0,12.0,217.0,205.0,89.4,92.88,12.0,3.0,5.0,3.273268354
-2.928,0.0,13.023,0.0,5.513,6.022,7.845,90.0,90.0,90.0,3.94,8.0,60.0,8.0,19.0,87.0,68.0,65.4,25.92,87.0,15.9994,144.242,128.2426,57.029316,49.2358992,15.9994,54.8,2750.0,2695.2,841.68,54.8,3.0,5.76,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,201.0,135.0,112.6,66.0,1.14,3.44,2.3,0.9936,3.44,1.0,2.0,1.0,1.8,2.0,0.0,4.0,4.0,2.4,4.0,0.0,4.0,4.0,1.28,0.0,4.0,4.0,1.28,0.0,5.0,6.0,1.0,5.8,0.32,0.0,1.0,1.0,0.2,0.0,2.0,1.2,0.96,6.0,6.0,1.92,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,4.6,3.12,34.81,25.705,16.061,8.3472,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,3.0,5.0,3.273268354
-2.927,0.0,17.243,3.98,6.248,6.249,8.833,90.0,90.0,90.0,6.242,8.0,91.0,8.0,4.0,87.0,83.0,56.6,36.48,87.0,15.9994,231.03586,215.03646,72.900372,68.2811664,15.9994,54.8,1845.0,1790.2,464.372,54.8,1.0,6.72,16.0,2.0,7.0,5.0,3.6,1.92,2.0,66.0,220.0,154.0,123.6,66.0,0.82,3.44,2.62,1.0944,3.44,1.0,2.0,1.0,1.8,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,2.0,2.0,0.64,0.0,1.0,6.0,5.0,4.8,1.52,0.0,1.0,1.0,0.2,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,12.0,12.0,2.4,3.84,0.0,1.0,21.0,5.6,6.16,90.7225,81.6175,28.6435,24.8316,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,80.8,82.56,12.0,5.0,7.0,3.683941988
-2.927,0.201,11.421,0.0,5.385,5.727,7.406,90.0,90.0,90.0,-1.468,8.0,66.0,8.0,31.0,87.0,56.0,72.0,18.0,87.0,15.9994,162.5,146.5006,46.96064,46.215744,15.9994,54.8,1685.0,1630.2,554.48,54.8,2.0,6.48,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,192.0,126.0,106.2,66.0,1.22,3.44,2.22,1.044,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.2,0.0,2.0,12.0,10.0,6.4,2.24,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,0.0,0.0,0.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,4.0,2.0,0.8,31.24,22.135,16.289,8.6208,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,0.0,0.0,0.0
-2.927,0.0,15.17,1.533,4.233,4.233,4.233,90.0,90.0,90.0,1.256,8.0,67.0,8.0,33.0,87.0,54.0,65.4,25.92,87.0,15.9994,164.93032,148.93092,75.571768,71.4868416,15.9994,54.8,1747.0,1692.2,731.68,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,192.0,126.0,116.4,66.0,1.23,3.44,2.21,1.0608,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,5.28,0.0,6.0,13.0,7.0,8.8,3.36,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,2.0,3.0,2.4,0.48,30.73333333,21.62833333,17.75633333,10.3816,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,3.0,5.0,3.535533906
-2.925,0.0,12.765,0.226,5.134,5.797,8.578,90.0,90.0,90.0,-8.901,8.0,63.0,8.0,25.0,87.0,62.0,71.8,18.72,87.0,15.9994,151.964,135.9646,45.38874772,42.63010091,15.9994,54.8,1095.0,1040.2,438.574,54.8,3.0,3.92,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,198.0,132.0,103.4,66.0,1.185,3.44,2.255,0.9804,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.6,4.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.24,0.0,3.0,9.0,6.0,6.0,1.2,0.0,0.0,0.0,0.0,0.0,5.0,2.2,1.12,0.0,0.0,0.0,0.0,7.0,7.0,1.4,2.24,0.0,2.0,7.0,3.6,1.92,36.46,27.355,16.051,8.3352,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,3.0,5.0,3.273268354
-2.923,0.2,17.059,0.0,6.108,6.348,8.798,90.0,90.0,90.0,-0.358,8.0,57.0,8.0,8.0,87.0,79.0,56.4,36.72,87.0,15.9994,138.90547,122.90607,54.904734,46.6864008,15.9994,54.8,1193.0,1138.2,481.48,54.8,2.0,6.48,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,207.0,141.0,120.0,66.0,0.95,3.44,2.49,1.1592,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.6,1.68,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.4,54.23,45.125,23.6885,17.5002,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,0.0,0.0,0.0
-2.921,0.0,11.496,4.124,5.362,5.586,7.676,90.0,90.0,90.0,4.735,8.0,62.0,8.0,23.0,87.0,64.0,71.6,19.44,87.0,15.9994,150.36,134.3606,53.61624,45.140208,15.9994,54.8,1345.0,1290.2,362.462,54.8,3.0,3.92,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,198.0,132.0,103.6,66.0,1.17,3.44,2.27,0.936,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.6,4.0,0.0,10.0,10.0,3.2,0.0,6.0,6.0,1.92,0.0,6.0,13.0,7.0,7.8,2.16,0.0,0.0,0.0,0.0,0.0,5.0,2.2,1.12,0.0,0.0,0.0,0.0,8.0,8.0,1.6,2.56,0.0,2.0,8.0,3.8,2.16,33.23,24.125,15.8805,8.1306,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,53.2,49.44,12.0,3.0,5.0,3.273268354
-2.92,0.2,15.246,0.827,5.918,6.204,8.305,90.0,90.0,90.0,-6.833,8.0,38.0,8.0,8.0,87.0,79.0,56.0,37.2,87.0,15.9994,87.62,71.6206,36.1148224,24.13850688,15.9994,54.8,1814.0,1759.2,605.68,54.8,2.0,6.48,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,195.0,129.0,112.6,66.0,0.95,3.44,2.49,1.0968,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.6,1.68,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.4,54.23,45.125,20.756,13.9812,9.105,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.27e-06,2.03e-06,0.0,12.0,225.0,213.0,91.0,94.8,12.0,0.0,0.0,0.0
-2.919,0.0,14.578,1.025,4.177,4.177,4.177,90.0,90.0,90.0,0.782,8.0,71.0,8.0,37.0,87.0,50.0,67.8,23.04,87.0,15.9994,174.9668,158.9674,78.379842,74.8565304,15.9994,54.8,1936.0,1881.2,783.68,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,190.0,124.0,115.0,66.0,1.25,3.44,2.19,1.0464,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,14.0,14.0,6.48,0.0,6.0,17.0,11.0,10.0,4.8,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,1.0,1.0,0.2,0.32,0.0,1.0,9.0,3.2,2.32,29.78,20.675,17.192,9.7044,9.105,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.000719072,0.0,12.0,194.0,182.0,84.8,87.36,12.0,3.0,5.0,3.273268354
-2.917,0.2,12.39,0.0,5.484,5.767,7.834,90.0,90.0,90.0,-0.448,8.0,57.0,8.0,13.0,87.0,74.0,68.4,22.32,87.0,15.9994,138.90547,122.90607,42.241734,38.6654944,15.9994,54.8,1193.0,1138.2,456.08,54.8,2.0,6.48,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,207.0,141.0,109.2,66.0,1.1,3.44,2.34,1.0728,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.6,1.68,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.4,36.8975,27.7925,17.4205,9.9786,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,0.0,0.0,0.0
-2.915,0.0,16.192,1.508,4.326,4.326,4.326,90.0,90.0,90.0,1.26,8.0,64.0,8.0,23.0,87.0,64.0,62.2,29.76,87.0,15.9994,157.25,141.2506,71.12164,66.146688,15.9994,54.8,1586.0,1531.2,619.08,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,198.0,132.0,118.4,66.0,1.17,3.44,2.27,1.0824,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,7.0,7.0,3.12,0.0,6.0,10.0,4.0,7.2,1.44,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,8.0,8.0,3.0,3.6,0.0,2.0,16.0,6.0,4.8,33.23,24.125,18.519,11.2968,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,79.2,80.64,12.0,3.0,5.0,3.273268354
-2.915,0.0,14.555,4.349,5.794,6.01,8.359,90.0,90.0,90.0,5.96,8.0,91.0,8.0,2.0,87.0,85.0,56.2,36.96,87.0,15.9994,231.03586,215.03646,60.40476586,68.25243766,15.9994,54.8,1845.0,1790.2,476.054,54.8,1.0,6.72,16.0,2.0,7.0,5.0,3.2,1.52,2.0,66.0,200.0,134.0,112.8,66.0,0.93,3.44,2.51,1.068,3.44,1.0,2.0,1.0,1.8,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,2.0,2.0,0.64,0.0,1.0,6.0,5.0,4.8,1.52,0.0,1.0,1.0,0.2,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,12.0,12.0,2.4,3.84,0.0,1.0,21.0,5.6,6.16,29.24333333,20.13833333,16.34766667,8.6912,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,80.8,82.56,12.0,5.0,7.0,3.683941988
-2.914,0.0,12.393,3.174,5.584,5.622,7.895,90.0,90.0,90.0,5.294,8.0,89.0,8.0,14.0,87.0,73.0,69.8,22.32,87.0,15.9994,227.0,211.0006,68.94424,63.533808,15.9994,54.8,1323.0,1268.2,358.062,54.8,3.0,3.92,16.0,2.0,7.0,5.0,3.4,1.68,2.0,66.0,215.0,149.0,107.0,66.0,1.1,3.44,2.34,0.9528,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.6,4.0,0.0,10.0,10.0,3.12,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,6.8,2.48,0.0,0.0,0.0,0.0,0.0,5.0,2.2,1.12,9.0,9.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,2.4,44.5125,35.4075,18.137,10.8384,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,65.0,64.0,12.0,3.0,5.0,3.273268354
-2.914,0.0,13.054,0.0,5.526,6.018,7.85,90.0,90.0,90.0,4.18,8.0,73.0,8.0,17.0,87.0,70.0,65.2,26.16,87.0,15.9994,180.94788,164.94848,73.970746,69.5656152,15.9994,54.8,3290.0,3235.2,931.68,54.8,3.0,5.76,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,203.0,137.0,114.2,66.0,1.13,3.44,2.31,1.02,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,3.0,3.0,0.96,0.0,14.0,14.0,4.24,0.0,5.0,19.0,14.0,8.4,4.24,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,7.0,7.0,2.24,0.0,11.0,11.0,2.2,3.52,0.0,2.0,11.0,4.8,3.36,35.675,26.57,16.222,8.5404,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,3.0,5.0,3.273268354
-2.913,0.0,17.21,1.261,4.415,4.415,4.415,90.0,90.0,90.0,3.924,8.0,62.0,8.0,15.0,87.0,72.0,59.8,32.64,87.0,15.9994,150.36,134.3606,67.69484,62.034528,15.9994,54.8,1345.0,1290.2,516.08,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,204.0,138.0,120.0,66.0,1.12,3.44,2.32,1.1016,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,6.0,6.0,1.84,0.0,4.0,8.0,4.0,6.0,0.8,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,13.0,13.0,4.2,5.04,0.0,2.0,22.0,7.2,6.24,37.24,28.135,19.557,12.5424,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,79.2,80.64,12.0,3.0,5.0,3.273268354
-2.913,0.8,11.743,0.0,5.376,5.749,7.599,90.0,90.0,90.0,3.73,8.0,62.0,8.0,23.0,87.0,64.0,67.2,23.76,87.0,15.9994,150.36,134.3606,50.659249,41.5918188,15.9994,54.8,1519.0,1464.2,605.68,54.8,3.0,5.28,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,198.0,132.0,107.0,66.0,1.17,3.44,2.27,0.9984,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,5.0,5.0,1.6,0.0,6.0,6.0,1.92,0.0,6.0,8.0,2.0,6.6,0.72,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,5.0,5.0,1.6,0.0,8.0,8.0,1.6,2.56,0.0,2.0,8.0,3.8,2.16,33.23,24.125,14.20651724,7.609393103,9.105,0.0,0.0,0.0,0.0,0.0,0.000310121,0.000310121,6.2e-05,9.92e-05,0.0,12.0,217.0,205.0,83.8,86.16,12.0,3.0,5.0,3.273268354
-2.912,0.4,13.858,1.358,5.687,5.808,8.392,90.0,90.0,90.0,-5.876,8.0,60.0,8.0,19.0,87.0,68.0,65.2,26.16,87.0,15.9994,144.242,128.2426,48.63634,39.164328,15.9994,54.8,2183.0,2128.2,728.28,54.8,3.0,5.76,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,201.0,135.0,110.4,66.0,1.14,3.44,2.3,0.9864,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,3.0,3.0,0.96,0.0,4.0,4.0,1.28,0.0,5.0,6.0,1.0,5.8,0.32,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,7.0,7.0,2.24,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,4.6,3.12,34.81,25.705,15.027,7.9132,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,3.0,5.0,3.273268354
-2.912,0.2,16.302,0.0,6.051,6.246,8.627,90.0,90.0,90.0,-0.583,8.0,62.0,8.0,8.0,87.0,79.0,58.4,34.32,87.0,15.9994,150.36,134.3606,57.19564,49.435488,15.9994,54.8,1345.0,1290.2,511.88,54.8,2.0,6.48,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,198.0,132.0,118.2,66.0,0.95,3.44,2.49,1.1424,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.92,0.0,2.0,8.0,6.0,5.6,1.44,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,0.0,0.0,0.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,8.0,2.8,2.08,54.23,45.125,22.955,16.62,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,85.4,88.08,12.0,0.0,0.0,0.0
-2.911,0.2,16.469,0.0,5.764,5.805,9.845,90.0,90.0,90.0,-3.942,8.0,67.0,8.0,8.0,87.0,79.0,60.4,31.92,87.0,15.9994,164.93032,148.93092,60.109704,52.9323648,15.9994,54.8,1747.0,1692.2,592.28,54.8,2.0,6.48,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,195.0,129.0,117.0,66.0,0.95,3.44,2.49,1.128,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.52,0.0,2.0,13.0,11.0,6.6,2.56,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,0.0,0.0,0.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,3.0,1.8,0.72,54.23,45.125,22.45566667,16.0208,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,0.0,0.0,0.0
-2.911,0.0,15.491,1.445,4.263,4.263,4.263,90.0,90.0,90.0,1.026,8.0,66.0,8.0,12.0,87.0,75.0,60.8,31.44,87.0,15.9994,162.5,146.5006,59.88081,52.657692,15.9994,54.8,1799.0,1744.2,729.68,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,192.0,126.0,116.0,66.0,1.22,3.44,2.22,1.0656,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,10.0,10.0,3.2,0.0,3.0,12.0,9.0,6.6,2.16,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,4.0,4.0,0.8,1.28,0.0,2.0,9.0,3.8,2.16,32.365,23.26,18.184,10.8948,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,3.0,5.0,3.273268354
