e_form,e_hull,vpa,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData mean Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData maximum AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData avg_dev MeltingT,MagpieData maximum Column,MagpieData minimum Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData range NsValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mode NpValence,MagpieData maximum NdValence,MagpieData mean NdValence,MagpieData mode NdValence,MagpieData range NfValence,MagpieData maximum NValence,MagpieData range NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData maximum NpUnfilled,MagpieData mean NpUnfilled,MagpieData minimum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData minimum GSbandgap,MagpieData range GSbandgap,MagpieData avg_dev GSmagmom,MagpieData mean SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state
-1.163,0.002,11.185,90.0,-1.411,8.0,82.0,26.8,8.0,61.0,87.0,80.6,207.2,57.768672,15.9994,54.8,1728.0,1673.2,532.5624,16.0,2.0,1.44,2.0,33.12,66.0,1.53,2.912,0.0,4.0,4.0,4.0,10.0,3.6,0.0,14.0,28.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,2.4,0.64,2.0,13.149,5.9844,0.0,0.0,0.190526304,97.2,12.0,-2.0,4.0
-1.162,1.389,14.528,90.0,-5.051,8.0,71.0,27.8,8.0,41.0,87.0,71.6,174.9668,58.56912,15.9994,54.8,2607.0,2552.2,1064.016,16.0,2.0,1.68,2.0,48.24,66.0,2.17,2.758,1.0,4.0,4.0,4.0,7.0,1.6,0.0,14.0,17.0,1.0,0.32,0.0,2.0,1.2,0.0,9.0,2.4,0.0,0.0,0.0,0.0,3.8,2.16,2.0,13.938,5.9708,0.0,0.0,0.000719072,84.8,12.0,-2.0,3.0
-1.162,1.296,11.687,90.0,-2.031,8.0,75.0,24.2,8.0,43.0,87.0,71.6,186.207,51.917024,15.9994,54.8,3459.0,3404.2,1269.696,16.0,2.0,1.44,2.0,42.96,66.0,1.9,2.752,0.0,4.0,4.0,4.0,5.0,1.4,0.0,14.0,21.0,0.0,0.0,0.0,2.0,1.2,0.0,8.0,2.6,0.0,0.0,0.0,0.0,3.8,2.16,2.0,11.732,3.1524,0.0,0.0,7.21e-06,84.8,12.0,-2.0,3.0
-1.162,1.296,11.687,90.0,-2.031,8.0,75.0,24.2,8.0,43.0,87.0,71.6,186.207,51.917024,15.9994,54.8,3459.0,3404.2,1269.696,16.0,2.0,1.44,2.0,42.96,66.0,1.9,2.752,0.0,4.0,4.0,4.0,5.0,1.4,0.0,14.0,21.0,0.0,0.0,0.0,2.0,1.2,0.0,8.0,2.6,0.0,0.0,0.0,0.0,3.8,2.16,2.0,11.732,3.1524,0.0,0.0,7.21e-06,84.8,12.0,-2.0,3.0
-1.161,0.781,18.223,90.0,-3.931,8.0,80.0,32.4,8.0,15.0,87.0,69.4,200.59,74.089728,15.9994,54.8,1071.0,1016.2,310.8224,16.0,2.0,1.92,2.0,48.96,66.0,2.32,2.688,0.0,4.0,4.0,4.0,10.0,2.2,0.0,14.0,26.0,0.0,0.0,0.0,2.0,1.2,0.0,9.0,1.8,13.0,13.0,4.16,0.0,5.6,6.56,2.0,17.95851724,10.62422069,0.0,0.0,0.0,79.2,12.0,-2.0,4.0
-1.161,0.944,13.135,90.0,0.871,8.0,51.0,19.6,8.0,46.0,87.0,78.4,121.76,33.768648,15.9994,54.8,2183.0,2128.2,714.5232,16.0,2.0,1.2,2.0,38.4,66.0,1.81,2.8,0.0,4.0,4.0,4.0,10.0,2.6,0.0,0.0,15.0,0.0,0.0,0.0,3.0,1.8,0.0,7.0,1.4,0.0,0.0,0.0,0.0,3.2,1.52,2.0,14.377,6.8732,0.0,0.0,0.0,86.2,12.0,-2.0,3.0
-1.157,0.807,10.751,90.0,0.855,8.0,33.0,16.2,8.0,49.0,87.0,78.8,74.9216,22.780536,15.9994,54.8,2180.0,2125.2,758.496,16.0,2.0,0.96,2.0,30.24,66.0,1.78,2.832,1.0,4.0,4.0,4.0,10.0,3.0,0.0,0.0,15.0,1.0,0.32,0.0,3.0,1.8,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,1.2,2.0,12.136,4.0156,0.0,0.0,0.0,86.2,12.0,-2.0,3.0
-1.157,0.264,14.074,90.0,0.864,8.0,55.0,24.6,8.0,5.0,87.0,64.4,132.9054519,48.47439646,15.9994,54.8,2607.0,2552.2,796.9608,16.0,2.0,1.68,2.0,61.92,66.0,2.65,2.662,1.0,4.0,4.0,4.0,7.0,1.4,0.0,0.0,8.0,1.0,0.48,0.0,2.0,1.2,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.2,0.72,2.0,31.318,33.7788,0.0,0.0,0.0,91.8,12.0,-2.0,5.0
-1.156,1.096,12.456,90.0,-1.253,8.0,78.0,24.6,8.0,11.0,87.0,67.0,195.084,54.99055104,15.9994,54.8,2041.4,1986.6,898.992,16.0,2.0,1.44,2.0,41.76,66.0,2.08,2.792,1.0,4.0,4.0,4.0,9.0,2.0,0.0,14.0,24.0,1.0,0.32,0.0,2.0,1.2,0.0,9.0,2.0,0.0,0.0,0.0,0.0,3.4,2.24,2.0,12.914,4.5708,0.0,0.0,2.03e-06,91.0,12.0,-2.0,4.0
-1.156,1.899,18.697,90.0,1.268,8.0,90.0,37.8,8.0,16.0,87.0,66.2,232.03806,92.6991024,15.9994,54.8,3459.0,3404.2,1289.376,16.0,2.0,2.16,2.0,54.0,66.0,2.14,2.704,0.0,4.0,4.0,4.0,5.0,1.4,0.0,14.0,21.0,0.0,0.0,0.0,2.0,1.2,0.0,8.0,2.6,0.0,0.0,0.0,0.0,3.8,2.16,2.0,14.868,7.0008,0.0,0.0,0.0,91.0,12.0,0.0,0.0
-1.156,1.899,18.697,90.0,1.268,8.0,90.0,37.8,8.0,16.0,87.0,66.2,232.03806,92.6991024,15.9994,54.8,3459.0,3404.2,1289.376,16.0,2.0,2.16,2.0,54.0,66.0,2.14,2.704,0.0,4.0,4.0,4.0,5.0,1.4,0.0,14.0,21.0,0.0,0.0,0.0,2.0,1.2,0.0,8.0,2.6,0.0,0.0,0.0,0.0,3.8,2.16,2.0,14.868,7.0008,0.0,0.0,0.0,91.0,12.0,0.0,0.0
-1.155,0.802,11.861,90.0,4.107,8.0,74.0,28.6,8.0,51.0,87.0,74.2,183.84,61.139208,15.9994,54.8,3695.0,3640.2,1397.376,16.0,2.0,1.68,2.0,41.28,66.0,1.16,2.992,1.0,4.0,4.0,4.0,8.0,2.4,0.0,14.0,20.0,1.0,0.32,0.0,2.0,1.2,0.0,6.0,1.6,0.0,0.0,0.0,0.0,3.0,1.2,2.0,11.401,2.7552,0.0,0.0,0.0,98.0,12.0,-2.0,3.0
-1.155,2.04,18.641,90.0,-0.322,8.0,90.0,37.6,8.0,16.0,87.0,65.6,232.03806,92.1310224,15.9994,54.8,3695.0,3640.2,1346.016,16.0,2.0,2.16,2.0,56.64,66.0,2.14,2.796,0.0,4.0,4.0,4.0,4.0,1.2,0.0,14.0,20.0,0.0,0.0,0.0,2.0,1.2,0.0,8.0,2.8,0.0,0.0,0.0,0.0,4.0,2.4,2.0,15.147,7.2504,0.0,0.0,0.0,98.0,12.0,-2.0,4.0
-1.152,1.027,16.404,90.0,2.856,8.0,91.0,38.4,8.0,18.0,87.0,67.8,231.03586,93.9009744,15.9994,54.8,2739.0,2684.2,1073.856,16.0,2.0,2.16,2.0,50.16,66.0,1.94,2.804,0.0,4.0,4.0,4.0,7.0,1.6,0.0,14.0,23.0,0.0,0.0,0.0,2.0,1.2,0.0,9.0,2.4,12.0,12.0,3.84,0.0,6.0,6.0,2.0,13.341,5.0832,0.0,0.0,0.0,80.0,12.0,-2.0,3.0
-1.152,1.113,11.409,90.0,-1.56,8.0,77.0,24.6,8.0,43.0,87.0,72.8,192.217,53.840224,15.9994,54.8,2739.0,2684.2,1096.896,16.0,2.0,1.44,2.0,40.56,66.0,1.9,2.812,0.0,4.0,4.0,4.0,7.0,1.8,0.0,14.0,23.0,0.0,0.0,0.0,2.0,1.2,0.0,8.0,2.2,0.0,0.0,0.0,0.0,3.4,1.84,2.0,11.643,3.0456,0.0,0.0,7.21e-06,91.0,12.0,-2.0,3.0
-1.152,0.102,11.31,90.0,2.096,8.0,48.0,23.2,8.0,56.0,87.0,77.4,112.411,43.555728,15.9994,54.8,2607.0,2552.2,773.5504,16.0,2.0,1.44,2.0,37.92,66.0,1.75,2.842,1.0,4.0,4.0,4.0,10.0,3.4,0.0,0.0,12.0,1.0,0.32,0.0,2.0,1.2,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.0,0.8,2.0,12.064,3.5508,0.0,0.0,0.0,84.8,12.0,-2.0,4.0
-1.152,0.827,17.662,90.0,-3.549,8.0,60.0,26.2,8.0,19.0,87.0,69.0,144.242,52.826736,15.9994,54.8,1294.0,1239.2,580.6392,16.0,2.0,1.68,2.0,51.36,66.0,2.3,2.678,1.0,4.0,4.0,4.0,10.0,2.0,0.0,4.0,11.0,1.0,0.32,0.0,2.0,1.2,0.0,0.0,0.0,10.0,10.0,3.2,0.0,3.4,2.64,2.0,15.691,7.9032,0.0,0.0,0.0,91.0,12.0,-2.0,3.0
-1.15,1.975,17.42,90.0,-9.017,8.0,60.0,25.0,8.0,19.0,87.0,65.4,144.242,49.2358992,15.9994,54.8,2750.0,2695.2,944.256,16.0,2.0,1.68,2.0,55.92,66.0,2.3,2.612,1.0,4.0,4.0,4.0,4.0,0.8,0.0,4.0,6.0,1.0,0.32,0.0,2.0,1.2,0.0,6.0,1.2,10.0,10.0,3.2,0.0,4.6,3.12,2.0,16.061,8.3472,0.0,0.0,0.0,91.8,12.0,-2.0,3.0
-1.149,1.08,16.398,90.0,-4.518,8.0,46.0,21.8,8.0,12.0,87.0,67.0,106.42,39.198492,15.9994,54.8,1828.05,1773.25,844.188,16.0,2.0,1.44,2.0,47.28,66.0,2.22,2.748,2.0,4.0,4.0,4.0,10.0,2.2,0.0,0.0,10.0,0.0,0.0,0.0,2.0,1.2,0.0,9.0,1.8,0.0,0.0,0.0,0.0,3.0,2.4,2.0,14.818,7.0188,0.0,0.0,0.0,91.0,12.0,0.0,0.0
-1.148,0.973,13.557,90.0,-1.049,8.0,79.0,34.8,8.0,41.0,87.0,73.6,196.966569,81.58429656,15.9994,54.8,1936.0,1881.2,759.2952,16.0,2.0,1.92,2.0,45.84,66.0,2.17,2.826,1.0,4.0,4.0,4.0,10.0,2.2,0.0,14.0,25.0,1.0,0.32,0.0,2.0,1.2,0.0,9.0,1.8,0.0,0.0,0.0,0.0,3.2,2.32,2.0,14.576,6.5652,0.0,0.0,0.000719072,91.0,12.0,-2.0,3.0
-1.147,0.972,14.617,90.0,-1.034,8.0,80.0,34.2,8.0,33.0,87.0,73.0,200.59,80.0451648,15.9994,54.8,1747.0,1692.2,527.1424,16.0,2.0,1.92,2.0,46.08,66.0,2.21,2.71,0.0,4.0,4.0,4.0,10.0,2.0,0.0,14.0,26.0,0.0,0.0,0.0,2.0,1.2,0.0,0.0,0.0,3.0,3.0,0.96,0.0,1.8,0.72,2.0,16.65718391,9.06262069,0.0,0.0,0.0,79.2,12.0,0.0,0.0
-1.146,0.148,12.604,90.0,-5.325,8.0,81.0,26.2,8.0,55.0,87.0,78.4,204.3833,57.0952,15.9994,54.8,1811.0,1756.2,546.816,16.0,2.0,1.44,2.0,34.8,66.0,1.82,2.754,0.0,4.0,4.0,4.0,10.0,3.2,0.0,14.0,27.0,0.0,0.0,0.0,5.0,2.2,0.0,4.0,0.8,0.0,0.0,0.0,0.0,3.0,1.2,2.0,12.991,5.5676,0.0,0.0,0.675412096,91.8,12.0,-2.0,3.0
-1.145,0.535,11.524,90.0,2.693,8.0,43.0,19.4,8.0,53.0,87.0,76.6,98.0,31.531488,15.9994,54.8,2430.0,2375.2,723.1392,16.0,2.0,1.2,2.0,32.88,66.0,1.79,2.774,0.0,4.0,4.0,4.0,10.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,1.2,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.2,1.12,2.0,11.112,2.4084,0.0,0.0,0.0,84.8,12.0,-2.0,4.0
-1.145,0.92,12.253,90.0,-2.381,8.0,26.0,14.8,8.0,49.0,87.0,73.0,55.845,18.202152,15.9994,54.8,2180.0,2125.2,931.536,16.0,2.0,0.96,2.0,33.36,66.0,1.78,2.762,1.0,4.0,4.0,4.0,6.0,2.2,0.0,0.0,8.0,1.0,0.32,0.0,2.0,1.2,0.0,5.0,1.8,0.0,0.0,0.0,0.0,3.2,1.44,2.0,9.847,0.8904,0.0,0.0,0.675412096,98.8,12.0,-2.0,3.0
-1.143,1.258,9.817,90.0,-0.142,8.0,75.0,22.4,8.0,54.0,87.0,77.6,186.207,53.58786091,15.9994,54.8,3459.0,3404.2,1027.8888,16.0,2.0,1.2,2.0,33.6,66.0,1.83,2.766,0.0,4.0,4.0,4.0,5.0,1.0,0.0,14.0,21.0,0.0,0.0,0.0,5.0,2.2,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.2,1.44,2.0,11.69,3.102,0.0,0.0,0.0,91.0,12.0,-2.0,3.0
-1.142,0.223,8.18,90.0,0.263,3.0,27.0,10.8,8.0,1.0,87.0,64.0,58.933195,14.4634864,15.9994,54.8,1768.0,1713.2,516.3128,16.0,2.0,0.64,2.0,29.28,66.0,2.46,2.636,1.0,4.0,4.0,4.0,7.0,1.4,0.0,0.0,9.0,1.0,0.32,0.0,2.0,1.2,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.0,0.4,2.0,10.83066667,2.305066667,0.0,0.0,0.495510784,91.8,12.0,0.0,0.0
-1.141,0.172,11.35,59.8,3.523,8.0,47.0,22.8,8.0,53.0,87.0,75.8,107.8682,41.728656,15.9994,54.8,2430.0,2375.2,853.2792,16.0,2.0,1.44,2.0,38.4,66.0,1.54,2.83,1.0,4.0,4.0,4.0,10.0,3.0,0.0,0.0,11.0,1.0,0.32,0.0,2.0,1.2,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.4,1.04,2.0,11.586,2.9772,0.0,0.0,0.0,91.0,12.0,-2.0,5.0
-1.14,1.292,15.091,90.0,-5.247,8.0,69.0,27.6,8.0,37.0,87.0,71.4,168.93421,57.5618184,15.9994,54.8,2237.0,2182.2,946.896,16.0,2.0,1.68,2.0,48.0,66.0,2.19,2.77,1.0,4.0,4.0,4.0,8.0,1.6,0.0,13.0,15.0,1.0,0.32,0.0,2.0,1.2,0.0,2.0,0.4,1.0,1.0,0.32,0.0,2.0,0.4,2.0,14.147,6.2532,0.0,0.0,0.0,91.0,12.0,-2.0,3.0
-1.14,0.551,10.046,90.0,1.515,8.0,32.0,16.6,8.0,58.0,87.0,79.6,72.64,23.8978548,15.9994,54.8,1768.0,1713.2,688.752,16.0,2.0,0.96,2.0,27.36,66.0,1.56,2.842,0.0,4.0,4.0,4.0,10.0,3.4,0.0,0.0,14.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.6,0.72,2.0,12.113,4.3568,0.0,0.383,0.495510784,91.0,12.0,-2.0,4.0
-1.139,0.186,18.059,60.4,-13.583,8.0,77.0,24.0,8.0,3.0,87.0,64.8,192.217,54.54172,15.9994,54.8,2739.0,2684.2,836.4056,16.0,2.0,1.44,2.0,50.88,66.0,2.62,2.668,1.0,4.0,4.0,4.0,7.0,1.4,0.0,14.0,23.0,1.0,0.32,0.0,2.0,1.2,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.0,0.4,2.0,22.92633333,20.07213333,0.0,0.0,0.0,98.0,12.0,-2.0,5.0
-1.139,0.094,10.64,90.0,0.417,8.0,45.0,16.0,8.0,2.0,87.0,64.4,102.9055,27.25072246,15.9994,54.8,2237.0,2182.2,673.0184,16.0,2.0,0.96,2.0,42.24,66.0,2.51,2.706,1.0,4.0,4.0,4.0,8.0,1.6,0.0,0.0,9.0,1.0,0.48,0.0,2.0,1.2,0.0,2.0,0.4,0.0,0.0,0.0,0.0,2.0,0.4,2.0,14.03966667,6.081466667,0.0,0.0,0.0,98.0,12.0,0.0,0.0
-1.139,0.841,9.896,90.0,-1.32,8.0,78.0,23.0,8.0,63.0,87.0,79.4,195.084,56.42850091,15.9994,54.8,2041.4,1986.6,687.6648,16.0,2.0,1.2,2.0,30.0,66.0,1.83,2.842,1.0,4.0,4.0,4.0,9.0,1.8,0.0,14.0,24.0,1.0,0.32,0.0,5.0,2.2,0.0,1.0,0.2,0.0,0.0,0.0,0.0,2.6,0.96,2.0,11.763,3.1896,0.0,0.0,0.0,97.2,12.0,0.0,0.0
-1.138,0.695,10.256,90.0,-1.399,8.0,26.0,15.0,8.0,52.0,87.0,73.6,55.845,18.9082188,15.9994,54.8,1811.0,1756.2,772.896,16.0,2.0,0.96,2.0,33.36,66.0,1.89,2.74,0.0,4.0,4.0,4.0,6.0,2.2,0.0,0.0,8.0,0.0,0.0,0.0,2.0,1.2,0.0,5.0,1.8,0.0,0.0,0.0,0.0,3.0,1.2,2.0,9.706517241,0.72182069,0.0,0.0,0.675387286,96.4,12.0,-2.0,3.0
-1.138,1.236,19.929,90.0,-4.092,8.0,89.0,33.0,8.0,14.0,90.0,73.0,227.0,77.424288,15.9994,54.8,1323.0,1268.2,464.6544,16.0,2.0,1.92,2.0,53.04,66.0,2.34,2.704,0.0,4.0,4.0,4.0,10.0,2.2,0.0,0.0,16.0,0.0,0.0,0.0,2.0,1.6,0.0,9.0,1.8,0.0,0.0,0.0,0.0,3.4,2.24,2.0,21.31816667,14.6558,0.0,0.464,0.0,82.6,12.0,0.0,0.0
-1.136,0.154,19.477,63.5,-20.814,8.0,77.0,27.6,8.0,4.0,87.0,65.0,192.217,58.96464,15.9994,54.8,2739.0,2684.2,838.3312,16.0,2.0,1.68,2.0,54.96,66.0,2.62,2.668,1.0,4.0,4.0,4.0,7.0,1.4,0.0,14.0,23.0,1.0,0.32,0.0,2.0,1.2,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.0,0.4,2.0,26.4495,25.7092,0.0,0.0,0.0,98.0,12.0,-2.0,5.0
-1.136,0.225,12.169,90.0,-6.389,8.0,48.0,19.6,8.0,55.0,87.0,77.2,112.411,32.701728,15.9994,54.8,1811.0,1756.2,550.9488,16.0,2.0,1.2,2.0,34.56,66.0,1.75,2.768,0.0,4.0,4.0,4.0,10.0,3.2,0.0,0.0,12.0,0.0,0.0,0.0,2.0,1.2,0.0,4.0,0.8,0.0,0.0,0.0,0.0,2.0,0.8,2.0,11.508,3.1948,0.0,0.0,0.675412096,91.8,12.0,0.0,0.0
-1.135,0.822,12.849,90.0,2.769,8.0,74.0,30.0,8.0,51.0,90.0,80.4,183.84,67.065888,15.9994,54.8,3695.0,3640.2,1111.4352,16.0,2.0,1.68,2.0,40.32,66.0,1.34,2.956,0.0,4.0,4.0,4.0,10.0,2.8,0.0,14.0,20.0,0.0,0.0,0.0,2.0,1.6,0.0,6.0,1.2,0.0,0.0,0.0,0.0,2.8,1.28,2.0,15.62566667,7.8248,0.0,0.464,0.0,83.4,12.0,-2.0,4.0
-1.133,0.192,12.069,90.0,1.458,8.0,77.0,24.0,8.0,3.0,87.0,64.8,192.217,54.54172,15.9994,54.8,2739.0,2684.2,836.4056,16.0,2.0,1.44,2.0,50.88,66.0,2.62,2.668,1.0,4.0,4.0,4.0,7.0,1.4,0.0,14.0,23.0,1.0,0.32,0.0,2.0,1.2,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.0,0.4,2.0,22.92633333,20.07213333,0.0,0.0,0.0,98.0,12.0,-2.0,5.0
-1.131,2.162,17.24,90.0,-6.481,8.0,60.0,19.6,8.0,19.0,87.0,71.6,144.242,40.070744,15.9994,54.8,1687.0,1632.2,689.136,16.0,2.0,1.2,2.0,43.2,66.0,2.3,2.672,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,10.0,10.0,3.2,0.0,4.0,2.4,2.0,16.513,8.8896,0.0,0.773,0.0,91.4,12.0,-2.0,4.0
-1.131,1.419,15.982,90.0,-5.57,8.0,65.0,24.4,8.0,29.0,87.0,74.8,158.92535,48.443556,15.9994,54.8,1629.0,1574.2,626.256,16.0,2.0,1.44,2.0,43.44,66.0,2.23,2.742,0.0,4.0,4.0,4.0,10.0,2.0,0.0,9.0,15.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,5.0,5.0,1.6,0.0,2.8,0.96,2.0,16.24533333,8.5684,0.0,0.0,0.0,79.2,12.0,-2.0,3.0
-1.13,1.256,15.457,90.0,-0.278,8.0,91.0,33.2,8.0,18.0,87.0,72.8,231.03586,76.9912944,15.9994,54.8,1845.0,1790.2,633.4032,16.0,2.0,1.92,2.0,49.68,66.0,1.94,2.774,0.0,4.0,4.0,4.0,10.0,2.2,0.0,2.0,15.0,0.0,0.0,0.0,3.0,1.8,0.0,9.0,1.8,12.0,12.0,3.84,0.0,6.0,6.0,2.0,16.811,9.2472,0.0,0.0,0.0,68.2,12.0,-2.0,3.0
-1.13,1.277,13.412,90.0,-2.931,8.0,48.0,18.6,8.0,11.0,87.0,68.4,112.411,30.08834688,15.9994,54.8,1814.0,1759.2,551.6688,16.0,2.0,1.2,2.0,43.68,66.0,2.08,2.674,0.0,4.0,4.0,4.0,10.0,2.2,0.0,0.0,12.0,0.0,0.0,0.0,2.0,1.2,0.0,9.0,1.8,0.0,0.0,0.0,0.0,3.0,2.4,2.0,13.809,5.6448,0.0,0.0,2.03e-06,84.8,12.0,0.0,0.0
-1.129,0.96,15.906,90.0,-4.425,8.0,79.0,34.2,8.0,35.0,87.0,72.4,196.966569,79.73442456,15.9994,54.8,1770.0,1715.2,719.4552,16.0,2.0,1.92,2.0,46.32,66.0,2.2,2.82,1.0,4.0,4.0,4.0,10.0,2.0,0.0,14.0,25.0,1.0,0.32,0.0,2.0,1.2,0.0,0.0,0.0,2.0,2.0,0.64,0.0,1.8,0.32,2.0,14.92,6.978,0.0,0.0,0.0,91.0,12.0,-2.0,3.0
-1.128,1.082,10.906,90.0,-0.144,8.0,42.0,18.0,8.0,49.0,87.0,72.0,95.96,27.829752,15.9994,54.8,2896.0,2841.2,1191.936,16.0,2.0,1.2,2.0,38.64,66.0,1.78,2.828,1.0,4.0,4.0,4.0,5.0,2.0,0.0,0.0,6.0,1.0,0.48,0.0,2.0,1.2,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.6,1.92,2.0,10.839,2.0808,0.0,0.0,0.0,98.8,12.0,-2.0,3.0
-1.128,1.344,13.476,90.0,1.031,8.0,51.0,19.4,8.0,43.0,87.0,77.8,121.76,33.030768,15.9994,54.8,1941.0,1886.2,656.4432,16.0,2.0,1.2,2.0,40.08,66.0,1.9,2.782,0.0,4.0,4.0,4.0,10.0,2.4,0.0,0.0,15.0,0.0,0.0,0.0,3.0,1.8,0.0,8.0,1.6,0.0,0.0,0.0,0.0,3.4,1.84,2.0,15.113,7.2096,0.0,0.0,7.21e-06,79.2,12.0,-2.0,3.0
-1.127,1.563,15.535,90.0,-5.504,8.0,66.0,26.6,8.0,31.0,87.0,69.0,162.5,54.840288,15.9994,54.8,2430.0,2375.2,961.296,16.0,2.0,1.68,2.0,49.68,66.0,2.22,2.688,0.0,4.0,4.0,4.0,5.0,1.0,0.0,10.0,12.0,0.0,0.0,0.0,2.0,1.2,0.0,5.0,1.0,4.0,4.0,1.28,0.0,3.0,1.2,2.0,14.568,6.6688,0.0,0.0,0.0,84.8,12.0,-2.0,3.0
-1.127,1.996,15.049,90.0,-5.075,4.0,67.0,19.0,8.0,33.0,87.0,72.2,164.93032,48.21687184,15.9994,54.8,1747.0,1692.2,767.376,16.0,2.0,1.28,2.0,37.92,66.0,2.21,2.624,0.0,4.0,4.0,4.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,2.0,1.2,0.0,0.0,0.0,3.0,3.0,0.96,0.0,1.8,0.72,2.0,13.18766667,7.018266667,0.0,0.0,0.0,84.8,12.0,0.0,0.0
-1.125,1.332,10.496,90.0,-2.445,8.0,26.0,12.6,8.0,55.0,87.0,77.8,55.845,12.19865726,15.9994,54.8,1811.0,1756.2,632.3688,16.0,2.0,0.72,2.0,29.04,66.0,1.83,2.752,0.0,4.0,4.0,4.0,6.0,1.2,0.0,0.0,8.0,0.0,0.0,0.0,5.0,2.2,0.0,4.0,0.8,0.0,0.0,0.0,0.0,3.0,1.2,2.0,10.905,2.23,0.0,0.0,0.675412096,98.0,12.0,-2.0,3.0
-1.123,0.922,16.728,90.0,-3.817,8.0,79.0,28.4,8.0,12.0,87.0,67.8,196.966569,60.92966856,15.9994,54.8,1799.0,1744.2,726.4152,16.0,2.0,1.68,2.0,46.56,66.0,2.22,2.816,1.0,4.0,4.0,4.0,10.0,2.2,0.0,14.0,25.0,1.0,0.32,0.0,2.0,1.2,0.0,9.0,1.8,0.0,0.0,0.0,0.0,3.2,2.32,2.0,15.276,7.4052,0.0,0.0,0.0,91.0,12.0,-2.0,3.0
-1.122,0.692,10.648,90.0,0.276,8.0,45.0,18.4,8.0,46.0,87.0,73.2,102.9055,29.243568,15.9994,54.8,2237.0,2182.2,1034.496,16.0,2.0,1.2,2.0,39.12,66.0,1.81,2.846,1.0,4.0,4.0,4.0,8.0,2.2,0.0,0.0,9.0,1.0,0.32,0.0,2.0,1.2,0.0,7.0,1.8,0.0,0.0,0.0,0.0,3.2,1.52,2.0,10.793,2.0256,0.0,0.0,0.0,98.0,12.0,-2.0,3.0
-1.121,0.523,11.871,90.0,2.97,8.0,43.0,19.8,8.0,53.0,87.0,78.6,98.0,33.273888,15.9994,54.8,2430.0,2375.2,847.632,16.0,2.0,1.2,2.0,32.4,66.0,1.54,2.846,0.0,4.0,4.0,4.0,10.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,1.2,2.0,12.921,4.5792,0.0,0.383,0.0,91.0,12.0,-2.0,4.0
-1.121,0.394,12.375,90.0,-8.603,8.0,48.0,23.0,8.0,53.0,87.0,76.8,112.411,42.818928,15.9994,54.8,2430.0,2375.2,716.9104,16.0,2.0,1.44,2.0,38.16,66.0,1.75,2.782,0.0,4.0,4.0,4.0,10.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,1.2,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.2,1.12,2.0,12.219,3.7368,0.0,0.0,0.0,84.8,12.0,-2.0,4.0
